,Country,Balance,Product,January-2015,February-2015,March-2015,April-2015,May-2015,June-2015,July-2015,August-2015,September-2015,October-2015,November-2015,December-2015,January-2016,February-2016,March-2016,April-2016,May-2016,June-2016,July-2016,August-2016,September-2016,October-2016,November-2016,December-2016,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022,July-2022,August-2022,September-2022,October-2022,November-2022
773,Poland,Net Electricity Production,Geothermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
774,Poland,Net Electricity Production,Hydro,293.855,232.635,243.859,278.55,239.778,168.355,145.907,130.602,119.379,126.521,179.578,249.981,189.661,294.58,299.625,242.121,212.865,147.291,170.493,151.325,127.114,233.042,226.988,295.589,208.874,212.01,335.724,303.949,286.465,161.617,153.396,145.32,222.948,277.36,320.615,371.578,350.1477,246.9386,254.6427,281.8643,200.7058,135.5405,183.6353,141.8277,111.069,132.1653,130.7693,189.8267,254.5161,256.0359,339.4257,249.8458,315.7705,245.8565,134.301,139.087,140.209,156.9476,186.0944,219.1965,238.3441,305.136,294.149,182.237,203.2136,290.4259,245.5551,165.3773,172.5844,282.6175,265.3847,264.8604,297.5178,300.9711,352.9069,334.2592,364.9234,196.9504,208.5742,238.2787,280.4364,217.8319,184.4115,216.5332,285.2881,317.9363,253.3818,301.8569,226.7209,194.5212,165.7026,183.6944,199.6156,220.3632,191.7284
775,Poland,Net Electricity Production,Natural Gas,592.605,565.831,615.141,563.839,367.75,332.094,283.833,327.275,397.793,566.943,545.156,634.726,713.879,663.673,718.695,663.631,561.701,402.626,288.395,357.789,472.106,720.624,716.488,811.5,763.415,678.038,781.556,821.325,620.003,611.216,636.598,594.25,700.776,916.634,952.971,954.756,1009.5112,1019.433,1149.4152,860.9593,867.7914,827.9038,973.5756,1061.364,727.5402,888.7204,949.6489,1118.5919,1125.416,999.9712,1150.2867,1254.5146,1070.4122,914.8425,1085.8935,1191.4388,866.6699,1133.6041,1234.9833,1522.2518,1347.1067,1243.2338,1359.3153,1269.6595,1239.4257,1041.446,1330.8942,1175.6753,1237.9756,1363.7752,1572.3737,1660.242,1567.0853,1224.1351,1181.298,1118.9586,1184.8501,1262.1588,1263.9051,1193.7135,1136.8502,1335.7718,1445.1119,1326.8893,1260.5678,1025.9577,977.4447,794.2779,928.3942,902.3937,693.8118,603.6024,572.0369,847.2905,1068.302
776,Poland,Net Electricity Production,Not Specified,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,5.333,5.333,5.333,5.333,5.333,5.333,5.333,5.333,5.333,5.333,5.333,5.333,5.144,5.144,5.144,5.144,5.144,5.144,5.144,5.144,5.144,5.144,5.144,5.144,10.1627,10.1627,10.1627,10.1627,10.1627,10.1627,10.1627,10.1627,10.1627,10.1627,10.1627,10.1627,19.0508,19.0508,19.0508,19.0508,19.0508,19.0508,19.0508,19.0508,19.0508,19.0508,19.0508,19.0508,6.9449,6.9449,6.9449,6.9449,6.9449,6.9449,6.9449,6.9449,6.9449,6.9449,6.9449,6.9449,6.9449,6.9449,6.9449,6.9449,6.9449,6.9449,6.9449,6.9449,6.9449,6.9449,6.9449,6.9449,6.1948,6.1948,6.1948,6.1948,6.1948,6.1948,6.1948,6.1948,6.1948,6.1948,6.1948
777,Poland,Net Electricity Production,Nuclear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
778,Poland,Net Electricity Production,Oil and Petroleum Products,168.531,160.691,166.209,147.56,150.937,151.149,160.297,158.636,160.48,172.19,162.76,161.578,179.226,140.13,153.606,141.211,154.999,193.82,223.611,211.047,193.547,163.915,173.073,156.316,160.795,143.451,138.731,154.439,157.377,162.746,187.429,199.435,124.739,135.821,121.817,131.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,Poland,Net Electricity Production,Other Combustible Non-Renewables,5.968,5.69,5.886,5.225,5.345,5.352,5.676,5.617,5.683,6.097,5.763,5.722,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,16.073,23.477,23.477,23.477,23.477,23.477,23.477,23.477,23.477,23.477,23.477,23.477,23.477,221.4134,203.0282,204.8341,163.5079,135.5883,125.9436,126.6096,124.2737,160.3159,152.3431,185.7819,225.4367,46.4793,33.427,42.7226,44.0104,40.653,42.8606,50.4633,47.4103,42.5397,51.4274,39.3274,38.6842,36.9111,39.9128,46.473,29.3628,32.6643,35.967,40.1547,38.5451,34.1957,38.6396,39.4904,42.3765,35.8419,41.7432,41.0434,45.1452,49.4959,52.1034,41.1212,42.4539,39.0986,35.5568,37.043,39.099,47.8919,47.563,46.5844,42.5104,44.202,34.0517,45.6237,43.1626,30.0846,34.8282,37.6434
780,Poland,Net Electricity Production,Other Renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
781,Poland,Net Electricity Production,Solar,0.967,1.754,4.743,6.801,8.561,8.699,8.492,7.318,4.93,2.886,1.125,0.725,2.101,3.811,10.308,14.779,18.605,18.905,18.455,15.904,10.713,6.272,2.446,1.575,3.506,5.655,11.665,15.15,22.6,27.594,22.634,22.48,15.009,9.595,4.807,4.768,4.1937,7.752,17.0114,33.6533,42.8562,38.1812,39.4821,41.4677,35.5472,23.975,11.7635,4.6045,6.3634,23.2008,40.105,71.9812,66.6306,122.3684,92.7894,99.1725,76.1123,61.1827,25.3622,25.4045,25.1962,46.4213,180.9889,252.7628,208.0325,227.3564,279.9849,276.5848,236.0189,114.8481,61.7901,47.931,31.6733,111.8855,243.065,354.5231,466.5491,631.0979,552.242,458.2513,433.8016,362.1711,127.4706,58.2745,97.643,246.2591,761.6922,717.8726,1071.3281,1218.4112,1168.7152,1118.7204,765.8257,619.8468,254.8423
782,Poland,Net Electricity Production,Total Combustible Fuels,12055.83,11504.353,11899.794,10572.121,10789.692,10797.521,11438.623,11322.067,11464.916,12322.007,11647.766,11575.312,12508.865,10769.143,11618.328,10736.869,10576.512,10869.996,11143.309,11055.567,11230.043,11947.113,12182.1,12307.159,13518.286,11724.95,11572.476,10580.594,11000.456,10595.179,11355.587,11366.419,10979.52,11189.735,11766.65,11418.242,11825.458,12155.8873,12536.1713,10169.1702,10738.8625,11073.77,12051.0822,11987.7471,11212.2231,11643.9299,12162.9615,12449.1548,13021.8132,10777.022,10899.8417,10439.0952,10828.8891,10743.6556,10968.171,11295.6619,10445.9942,11366.0851,10940.2801,11299.145,11620.9161,10291.9651,10628.7579,9094.0933,9286.5737,9412.7815,10113.0187,10471.263,10487.524,11147.1042,11381.8305,11834.4141,13216.83,11547.8886,11705.0117,10856.9348,10387.206,11271.0638,12273.1613,11848.5145,12568.4701,12143.9414,12850.104,13815.7159,12245.4032,10383.9868,12796.0495,11000.2375,10587.3869,10470.7649,10310.451,11029.4016,10607.7572,10812.193,12272.5119
783,Poland,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",2128.013,1750.147,1936.614,2037.516,1707.526,1405.622,1608.051,1390.54,1577.271,1704.183,2209.637,2750.797,2056.438,2397.961,1773.816,1757.47,1618.628,1439.792,1569.084,1432.035,1334.146,2061.645,2178.328,2577.214,1905.568,1983.424,2088.584,2155.882,1716.388,1781.977,1335.488,1498.253,1803.622,2507.492,2201.311,2600.865,2508.9556,1340.556,1770.5331,2038.2199,1531.1367,1424.5642,1411.9932,1353.6424,1567.9336,2157.7723,1727.6307,2234.785,2651.2094,2526.6894,2897.9222,2228.3839,2004.4518,1749.8078,1824.7502,1507.5292,2044.3278,2124.2585,2303.8881,2900.8801,3060.6581,3336.1908,2810.8797,2407.0797,2321.3992,1908.0736,2000.243,1837.2224,2035.856,2508.0485,2434.0674,2892.426,2417.7704,2427.4632,2804.4233,2812.8488,2917.2509,2145.2412,2134.431,2519.0023,2529.8377,3473.5624,2696.0547,2791.4451,3615.4065,3822.8344,2841.8323,3309.3247,3309.9106,2960.3648,3176.1233,2521.8801,2534.442,3091.0045,2328.7578
784,Poland,Net Electricity Production,Wind,1203.679,718.569,930.804,965.166,638.728,468.939,737.771,621.547,745.856,738.782,1250.168,1707.991,1209.769,1458.393,825.715,922.739,764.065,640.763,744.862,736.777,658.955,1227.961,1408.871,1679.729,1159.436,1269.83,1204.496,1329.436,915.309,1107.308,751.081,808.426,1111.839,1749.773,1313.358,1853.901,1709.6256,593.892,1106.6999,1273.828,796.922,747.1006,673.8906,681.504,984.1828,1439.1444,1009.0576,1455.8324,1547.6915,1520.2882,1782.2064,1235.6984,1006.7031,746.8089,897.2026,590.4781,1180.7674,1154.4494,1331.4461,1767.0059,1885.095,2163.6807,1490.3403,1232.7471,1130.8705,742.4285,868.6538,690.4842,918.306,1319.329,1275.3745,1711.8595,1267.5638,1304.1879,1433.995,1406.1597,1420.1517,670.4374,717.3738,1066.1723,1066.0064,2206.8522,1739.2446,1882.8131,2552.5985,2662.9922,1208.8455,1692.0307,1371.6365,910.2438,1248.0183,744.341,1105.7401,1676.4072,1246.1506
785,Poland,Total Exports,Electricity,1199.0,1213.0,1131.0,734.0,775.0,943.0,1383.0,1265.0,1566.0,1418.0,1495.0,1671.0,1773.0,1128.0,1045.0,1071.0,1016.0,683.0,690.0,577.0,693.0,1043.0,1032.0,1267.0,1638.989,1307.463,929.183,861.925,914.723,813.154,936.876,640.344,534.193,637.931,857.492,911.726,736.227,644.131,612.084,406.889,454.774,460.105,773.788,1030.335,613.118,749.38,647.091,993.379,1030.032,619.544,541.118,498.335,615.739,454.019,658.094,506.419,633.933,545.84,429.609,712.67,1134.71,720.525,817.736,557.779,449.837,325.795,479.248,396.417,382.875,452.885,735.973,903.295,999.371,548.111,704.398,1133.311,703.656,780.949,1129.777,1313.392,1722.222,1886.18,1678.904,1611.793,1585.554,1403.235,1710.209,1645.938,1598.708,1320.379,1362.131,1285.55,1075.383,1343.815,1389.501
786,Poland,Total Imports,Electricity,1146.0,1039.0,1105.0,913.0,1062.0,1114.0,1307.0,1304.0,1344.0,1410.0,1378.0,1337.0,1671.0,1388.0,1532.0,1433.0,1457.0,1163.0,906.0,933.0,1052.0,901.0,559.0,1022.0,1196.776,1001.482,1258.962,1133.892,1287.025,1100.581,1210.979,1012.443,840.836,1005.097,1052.162,1170.765,1336.8401,1068.9931,1139.8781,1131.1171,1318.7931,1156.8941,911.3451,1302.4621,1081.0841,1241.9431,1056.7721,1069.6821,1213.481,1229.749,1498.273,1389.153,1531.471,1488.156,1659.894,1373.654,1606.212,1743.107,1549.029,1586.148,1872.449,1567.479,1990.058,1585.975,1714.053,1812.313,1841.724,1716.908,1427.923,1712.846,1703.077,1679.314,1180.951,1343.954,1848.559,1506.629,1201.195,1060.498,1163.431,1139.019,874.083,1468.128,1129.401,1183.988,1323.369,1212.625,1202.041,1266.827,1236.281,1315.449,1491.318,1341.853,1099.485,1366.975,1345.432
787,Poland,Used for pumped storage,Electricity,109.784,86.912,91.105,104.066,89.581,62.897,54.511,48.793,44.6,47.268,67.09,93.393,54.467,84.598,86.047,69.533,61.131,42.299,48.963,43.458,36.505,66.925,65.187,84.888,56.33,58.525,61.206,53.833,46.139,37.342,37.434,42.952,56.47,94.498,82.424,107.728,93.0838,43.2121,51.5394,54.137,64.6544,39.3983,32.3653,45.145,37.5374,58.7035,50.132,91.35,74.9851,74.0091,111.1041,97.3391,80.2501,77.7561,64.7431,64.0091,72.3351,82.8341,102.6401,130.6231,120.2064,126.7966,100.012,79.3846,88.3278,67.9614,48.711,75.3135,79.5246,105.5321,120.3004,168.9444,141.6669,93.6939,86.3068,85.7137,106.8602,66.5404,62.2473,87.5428,85.5897,95.9029,103.2311,108.9452,127.0284,131.0552,94.8845,114.5778,101.4253,127.0004,118.4247,133.0051,138.4919,133.1451,135.4191
788,Portugal,Distribution Losses,Electricity,454.965,441.708,425.58,364.867,389.862,382.178,420.26,382.178,380.573,426.424,397.799,427.606,473.766,451.48,430.621,406.044,392.411,344.71,408.568,391.243,382.655,377.205,409.45,432.951,482.476,412.715,435.513,384.186,409.52,416.793,435.114,415.721,409.548,416.729,419.793,462.692,465.4805,420.0195,460.5391,410.1367,397.2891,394.3242,416.0664,411.125,414.0898,407.1719,423.9727,439.7852,454.0922,386.9244,396.3847,379.3562,389.7625,370.842,404.8989,383.3948,387.2471,397.8532,423.6698,437.8594,374.0848,319.2292,322.7893,274.8509,275.2422,279.8745,330.2367,308.7866,314.0868,317.1387,318.8099,353.8483,385.4021,310.4292,314.8468,291.6975,301.3052,261.747,323.6476,311.7767,286.4303,290.5184,305.9793,320.1374,418.6488,375.5969,403.8156,364.4646,366.0858,365.5362,402.4499,371.8003,363.4037,366.589,378.0135
789,Portugal,Final Consumption (Calculated),Electricity,4489.466,4005.943,3957.64,3533.261,3760.374,3765.806,4094.603,3767.637,3747.888,3847.34,3820.299,4061.925,4156.841,3902.113,4169.262,3674.243,3630.896,3405.513,4201.626,3985.824,3919.204,3923.444,4057.996,4328.749,4506.666,3844.081,4055.637,3580.449,3841.661,3911.986,4083.888,3903.411,3839.632,3886.043,3912.402,4294.446,4514.4968,4069.638,4384.9403,3887.3578,3828.9664,3829.3812,4056.4091,4000.9459,4033.1242,3945.7926,4104.4465,4241.5312,4644.8244,3934.8207,4023.3443,3849.9634,3964.2891,3784.3104,4151.9923,3884.8194,3925.4036,4045.7044,4303.7269,4432.0011,4722.0619,4019.0558,4049.3539,3429.5437,3460.0416,3551.3526,4220.751,3952.0206,4029.5971,4022.2942,4061.7008,4440.6834,4847.4015,3841.2167,3945.4965,3687.4508,3785.9105,3298.3056,4103.3476,3933.6586,3968.1196,4006.1648,4214.882,4392.0679,4609.525,4126.3805,4434.3328,3992.9495,4043.2491,4060.1009,4459.4334,4132.507,4027.7217,4047.1315,4182.6131
790,Portugal,Net Electricity Production,"Coal, Peat and Manufactured Gases",1132.106,896.335,953.753,998.468,1032.513,1315.031,1415.132,1290.641,1357.206,1329.767,1207.308,1178.345,857.799,667.771,780.628,544.209,640.281,967.376,1354.989,1308.173,1307.957,1170.479,1207.783,1315.294,1317.207,959.417,934.758,1074.783,1292.28,1253.086,1235.403,1269.282,1252.737,1220.254,1159.138,1138.42,1073.1027,1059.6242,359.7745,243.6513,958.0164,1109.3912,1276.3183,1168.4896,1252.4716,935.2064,1025.4093,1091.7654,1073.9915,629.8359,619.2859,518.0057,356.2281,557.0377,798.8137,85.998,52.3911,308.4192,231.5133,144.3216,120.1831,20.7469,7.6176,0.0,17.9283,6.6655,94.0111,351.7977,583.1983,243.7498,700.5967,164.0768,198.433,26.4833,29.8966,135.7346,37.0408,38.5483,77.4427,36.8118,66.4969,45.0864,79.8427,0.0,0.0,0.0,,,,,,,,,
791,Portugal,Net Electricity Production,Combustible Renewables,238.613,188.92,201.022,210.447,217.622,277.168,298.266,272.028,286.057,280.274,254.464,248.359,208.575,162.369,189.811,132.325,155.685,235.219,329.467,318.084,318.031,284.603,293.674,319.815,278.269,255.395,273.354,263.27,239.028,240.294,262.355,266.738,245.836,250.418,250.418,272.126,272.3462,248.7323,274.7075,244.7967,258.965,258.965,269.1976,260.5392,244.7967,214.8858,229.8413,258.965,270.3033,221.3057,265.4035,253.1541,248.4115,272.8611,277.2348,312.3604,286.08,290.7992,269.0647,300.905,316.2484,302.2081,324.836,301.4388,279.4066,270.2659,274.6368,315.067,320.5854,330.1318,323.3604,343.425,344.7811,290.0678,329.6933,332.529,321.2889,347.5348,332.7746,350.6937,316.0356,283.7052,308.5624,315.9866,352.4782,345.0801,370.6287,353.6925,312.5148,316.5277,338.5631,320.5775,286.5274,291.8284,290.7979
792,Portugal,Net Electricity Production,Electricity,4565.421,4783.76,4502.277,3762.068,4152.189,3872.925,4250.862,3887.752,4008.386,4737.871,4152.083,4264.587,5733.586,5591.072,5137.252,5062.911,4869.16,4244.925,4785.626,4670.729,4558.444,4339.732,4817.678,5050.702,5422.432,5025.462,5039.428,4373.21,4623.324,4725.011,5096.056,5177.752,4616.808,4116.904,4613.301,4839.287,5199.1186,4648.892,5974.2046,4700.3406,4253.3444,4785.3622,5094.6266,4799.7141,4600.6589,4366.8391,4907.9441,4866.1709,5099.0009,3746.6426,3768.6173,4105.3167,4077.0513,3933.1355,4473.3442,3791.4252,3875.5533,4203.5452,5201.0218,5910.5459,5795.5142,4327.05,4341.08,3394.7686,3286.3534,3470.8062,3937.4849,4259.5287,4642.491,4719.407,5192.4465,4911.3347,5188.0334,5207.4215,4440.9173,3920.8321,3494.8313,3350.2995,3945.4185,3311.534,3674.7123,3644.1658,4213.665,4555.4267,4462.3182,3388.7276,4441.3869,3884.9831,3756.8845,3692.2514,3793.1427,3648.4015,3790.1443,3834.6839,4519.5773
793,Portugal,Net Electricity Production,Geothermal,16.0,14.0,16.0,16.0,16.0,15.0,15.0,13.0,14.0,16.0,15.0,16.0,15.98,14.982,14.982,6.991,7.678,12.17,12.669,12.364,9.563,14.71,14.141,15.77,15.776,15.053,16.729,16.179,16.374,15.243,16.15,15.901,15.432,15.678,16.723,17.769,17.9271,16.9312,17.9271,16.9312,16.9312,15.9352,16.9312,16.9312,15.9352,17.9271,16.9312,16.9312,16.961,15.9633,17.9587,17.9587,17.807,14.9584,15.799,15.073,14.5616,15.7432,12.4631,16.2709,16.5278,15.8117,16.8135,15.0904,16.3162,14.0821,15.9963,15.6331,15.1251,11.56,16.5376,23.6953,17.245,14.9343,14.2771,15.0121,13.3064,11.1297,20.0873,15.8965,12.7163,17.298,5.368,5.7789,15.212,13.8244,15.2877,14.6677,14.6123,13.7903,14.6169,14.4878,13.4194,13.7617,13.0605
794,Portugal,Net Electricity Production,Hydro,1115.631,1389.768,1284.331,873.626,869.609,591.455,472.963,426.771,502.084,772.205,787.268,645.68,2219.711,2402.18,1992.126,2536.526,2313.29,1036.177,691.156,623.135,705.823,764.006,725.013,784.972,993.016,1150.735,1063.968,671.722,587.312,463.628,388.184,425.369,361.764,320.024,434.311,629.904,713.6637,814.8113,2578.1225,2312.3518,1100.5489,1020.1344,896.0447,662.8954,750.0434,551.1359,862.3945,1263.7053,924.3942,925.3201,878.0784,891.3859,625.1364,302.3762,446.8691,492.7427,657.4633,547.9485,1008.9616,2474.1028,2086.7694,1643.9795,1325.033,1324.4971,1056.0547,685.3967,463.7877,480.1041,641.0377,957.9925,1283.298,1552.9865,1682.2229,2642.209,1814.2677,1106.665,763.3772,739.6042,786.3979,551.0012,507.7327,637.2881,783.0786,903.8903,909.436,429.7244,778.7493,776.1749,645.0632,356.191,344.5037,310.1284,535.1507,402.0576,1019.3239
795,Portugal,Net Electricity Production,Natural Gas,811.93,642.839,684.019,716.088,740.504,943.122,1014.913,925.63,973.369,953.69,865.865,845.093,854.539,665.234,777.661,542.141,637.848,963.7,1349.839,1303.201,1302.987,1166.03,1203.192,1310.295,1472.049,1162.614,1276.458,1147.012,1459.681,1701.806,2037.818,2116.312,1669.028,1342.297,1580.86,1208.17,1577.0872,1180.4732,624.589,600.6464,997.2604,1467.7841,1794.6523,1689.5132,1671.8165,1255.4238,1241.8911,921.2687,1188.861,849.7771,671.9649,1016.2177,1408.7134,1715.6093,1939.8754,1760.3736,1672.8008,1747.2926,1535.9347,1266.613,1713.1942,1297.4518,1104.2243,582.4875,945.3055,1376.6111,2027.5899,1895.517,2012.4663,1678.812,1512.3626,1062.0023,1254.195,550.458,876.2082,1421.8071,953.7494,1118.4387,1366.753,1225.8046,1590.512,1396.4323,1481.7039,1203.5005,1578.5893,1352.722,1428.0622,1173.065,1471.288,1685.9975,1806.4217,1722.2966,1568.6637,1543.3902,1581.9034
796,Portugal,Net Electricity Production,Not Specified,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
797,Portugal,Net Electricity Production,Nuclear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
798,Portugal,Net Electricity Production,Oil and Petroleum Products,100.857,79.853,84.968,88.952,91.985,117.154,126.071,114.981,120.911,118.466,107.557,104.976,88.293,68.733,80.35,56.015,65.904,99.572,139.468,134.65,134.627,120.477,124.316,135.383,94.336,80.72,91.166,94.455,95.204,106.056,116.522,122.736,111.513,112.336,102.567,103.544,94.3183,80.3107,72.8399,66.303,78.443,88.7153,97.1199,109.2598,112.0614,98.0537,84.9799,97.1199,95.5579,80.1454,84.2554,79.1179,93.4606,97.6367,110.0016,117.9068,128.1488,112.169,113.9268,105.4907,107.7752,93.0304,104.8519,97.1048,78.4799,79.9202,92.6856,112.8667,112.1261,121.5568,93.0086,83.9046,96.3094,86.1092,88.3408,70.1304,91.8068,98.0722,113.8778,128.4544,124.9066,118.8902,118.5258,121.4707,92.4768,89.8005,95.6192,85.7592,97.3257,100.5739,113.8431,118.3319,122.1091,103.4395,85.5893
799,Portugal,Net Electricity Production,Other Combustible Non-Renewables,23.062,18.259,19.429,20.34,21.033,26.788,28.827,26.291,27.647,27.088,24.594,24.004,21.734,16.919,19.778,13.788,16.222,24.51,34.331,33.145,33.139,29.656,30.601,33.325,25.593,23.041,24.198,24.154,12.32,20.956,24.929,24.121,24.547,22.878,18.793,26.964,25.031,20.8592,23.3623,20.8592,21.6936,25.031,22.5279,25.031,20.8592,17.5217,6.6749,20.0248,25.7618,21.1615,21.1615,23.0016,22.0125,24.7467,25.5861,23.1066,23.7178,22.6349,14.1666,19.5299,24.298,20.4722,25.8282,20.7933,24.8954,22.2074,20.9476,21.1775,23.4326,15.468,13.5118,23.4865,24.5375,18.8274,24.1494,21.6672,24.8812,25.7504,19.9193,21.2568,23.6513,23.8875,24.5215,23.8214,22.8251,22.4785,21.038,19.4613,11.7558,12.089,24.0971,25.4434,20.4534,20.2753,18.314
800,Portugal,Net Electricity Production,Other Renewables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
801,Portugal,Net Electricity Production,Solar,47.851,49.887,70.249,65.158,87.557,87.557,94.683,82.466,71.267,48.869,53.959,36.652,37.961,49.891,75.921,75.921,80.895,95.932,100.969,97.818,87.778,63.97,51.253,52.295,57.455,51.231,75.97,96.981,95.236,101.994,109.387,105.962,98.534,80.438,64.35,54.008,51.5409,63.9107,72.1572,84.527,98.9585,95.866,108.2358,118.544,98.9585,82.4654,57.7258,71.1264,68.4922,84.0586,116.2292,112.0782,143.2239,147.5403,151.3322,155.1774,132.6711,100.709,63.5715,65.4962,85.8472,115.5253,138.4435,134.2758,176.7759,187.6336,206.3527,187.2901,158.0014,140.8891,93.3888,90.0497,101.4705,103.9405,184.7726,162.7692,210.9568,180.1432,287.5624,267.3551,218.8671,197.7361,153.4993,123.4213,193.5551,229.2173,219.6735,298.2665,347.792,388.5562,376.0601,405.0448,313.9643,251.0362,209.3187
802,Portugal,Net Electricity Production,Total Combustible Fuels,2306.568,1826.206,1943.191,2034.294,2103.657,2679.263,2883.21,2629.571,2765.19,2709.286,2459.787,2400.777,2030.94,1581.026,1848.228,1288.478,1515.94,2290.377,3208.094,3097.253,3096.741,2771.245,2859.566,3114.112,3187.454,2481.187,2599.934,2603.674,3098.513,3322.198,3677.027,3799.189,3303.661,2948.183,3111.776,2749.224,3041.8854,2589.9995,1355.2733,1176.2566,2314.3783,2949.8866,3459.8161,3252.833,3302.0054,2521.0916,2588.7965,2389.1438,2654.4755,1802.2256,1662.0712,1889.497,2128.8261,2667.8917,3151.5116,2299.7454,2163.1385,2481.315,2164.6061,1836.8602,2281.6989,1733.9095,1567.358,1001.8244,1346.0156,1755.6702,2509.8711,2696.4259,3051.8088,2389.7185,2642.84,1676.8951,1918.256,971.9458,1348.2883,1981.8683,1428.767,1628.3444,1910.7673,1763.0213,2121.6023,1868.0016,2013.1562,1664.7792,2046.3694,1810.0811,1915.3479,1631.978,1892.8843,2115.1881,2282.925,2186.6494,1997.7535,1958.9334,1976.6046
