,Country,Balance,Product,January-2010,February-2010,March-2010,April-2010,May-2010,June-2010,July-2010,August-2010,September-2010,October-2010,November-2010,December-2010,January-2011,February-2011,March-2011,April-2011,May-2011,June-2011,July-2011,August-2011,September-2011,October-2011,November-2011,December-2011,January-2012,February-2012,March-2012,April-2012,May-2012,June-2012,July-2012,August-2012,September-2012,October-2012,November-2012,December-2012,January-2013,February-2013,March-2013,April-2013,May-2013,June-2013,July-2013,August-2013,September-2013,October-2013,November-2013,December-2013,January-2014,February-2014,March-2014,April-2014,May-2014,June-2014,July-2014,August-2014,September-2014,October-2014,November-2014,December-2014,January-2015,February-2015,March-2015,April-2015,May-2015,June-2015,July-2015,August-2015,September-2015,October-2015,November-2015,December-2015,January-2016,February-2016,March-2016,April-2016,May-2016,June-2016,July-2016,August-2016,September-2016,October-2016,November-2016,December-2016,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022,July-2022,August-2022,September-2022,October-2022,November-2022,December-2022,January-2023
157,Colombia,Net Electricity Production,Other Renewables,20.525,20.686,20.955,20.887,21.03,20.933,20.9175,21.0,20.9215,20.6855,20.634500000000003,20.829,20.927,20.7885,20.88,21.0455,20.8705,20.938,21.0725,20.367,20.621,20.694,20.3375,20.6725,20.0025,19.9155,19.894,19.942,20.2075,20.454,20.194,20.2415,20.314,20.0585,20.204,20.2585,30.7916,30.731199999999994,30.883199999999995,30.8396,30.976799999999997,30.0536,30.111999999999995,37.354499999999994,37.354499999999994,37.354499999999994,30.0584,30.506400000000003,32.87799999999999,32.8084,33.0512,32.876799999999996,33.016799999999996,33.0056,32.5132,32.97359999999999,32.934799999999996,32.8176,40.35949999999999,40.35949999999999,27.261999999999997,27.261999999999997,27.261999999999997,23.80285714285714,23.824571428571428,23.919714285714285,23.613714285714284,23.373714285714282,23.874285714285712,23.79885714285714,23.92771428571428,23.885714285714283,28.015999999999995,28.195333333333327,28.235666666666663,28.201333333333327,28.202333333333332,28.03533333333333,27.986666666666665,28.24333333333333,28.069999999999997,27.965,28.155333333333335,28.067333333333327,28.679083333333335,28.625083333333333,28.245083333333337,25.939153846153847,28.24141666666667,28.542416666666668,28.262416666666667,33.7209,33.7209,28.109083333333334,33.7209,33.7209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.27686666666666,36.59846666666667,38.415222222222226,38.635799999999996,38.415222222222226,36.465888888888884,37.18304444444445,37.572155555555554,37.67726666666667,38.36348888888889,38.111044444444445,39.854733333333336,40.768111111111104
158,Colombia,Net Electricity Production,Solar,129.07114285714286,164.71757142857143,276.9528571428571,340.3537142857143,343.94908571428573,401.39879999999994,414.2817714285714,380.8854285714286,343.90542857142856,288.5698857142857,194.74917142857143,220.8524857142857,234.57128571428575,341.14331428571427,623.9510857142857,657.6596571428571,728.2211428571428,720.7449714285716,808.9871428571429,834.2880571428572,762.4668571428572,643.7792,399.4621714285715,334.85868571428574,389.5142432432433,525.5481891891892,875.8098648648647,857.4754324324324,1202.6568648648647,1143.4607567567568,1203.7188648648648,1214.0513243243242,961.0024864864864,765.224054054054,453.3592162162162,375.42851351351356,404.23667567567554,548.9932702702703,880.2008421052631,1220.9856052631578,1353.1451842105264,1502.312815789474,1659.800605263158,1530.5191315789473,1168.4730526315789,944.4551315789475,642.3593421052632,597.9480789473686,1.065,0.831,0.665,0.56,0.67,0.697,0.75,0.75,0.745,0.688,0.648,0.878,1.065,0.831,0.665,0.56,0.67,0.697,0.75,0.75,0.745,0.688,0.648,0.878,1.065,0.831,0.665,0.56,0.67,0.697,0.75,0.75,0.745,0.688,0.648,0.878,1.696,1.323,1.059,0.892,1.067,1.11,1.195,1.195,1.186,1.095,1.031,1.398,2.141,2.0409,2.2511,1.8253,1.7668,1.7057,1.4712,0.6171,0.5289,0.8364,0.7277,4.4779,4.1238,6.2293,11.9851,12.6934,10.4222,11.9723,12.702,13.1855,12.4992,12.2493,13.1792,12.0707,15.8897,15.6375,16.2717,15.0305,15.3574,14.0437,14.5371,14.5604,16.7742,17.1772,15.9235,23.434,25.7625,25.0411,26.0452,24.3604,22.5255,22.7883,26.0033,26.4507,28.7701,31.9826,34.6128,30.8795,37.4236,31.401,34.5328,32.3394,30.8963,29.6933,39.7878,46.4302,49.2149,51.9264,47.8319,42.9398,21.4934
159,Colombia,Net Electricity Production,Total Combustible Fuels,59019.886375,52179.781200000005,51754.3837,46318.806650000006,48635.122575,53402.893599999996,60055.032725,60244.99125,53594.274625000005,50193.359025000005,50489.30252500001,58432.482574999995,60215.023999999976,51376.936850000006,52876.63817499999,46306.28150000001,49115.058849999994,52726.764775,60051.475,59578.240724999996,53046.7308,51134.57895000001,51620.051125,55539.988750000004,57458.28689999999,56127.97165,52675.47285,47718.58555,50540.06602499999,53513.90167500001,61202.344975,60109.056675,53105.79335000001,52002.9506,52446.88679999999,55899.1044,58619.52215,52561.60334999999,53858.648075,47429.948124999995,48229.62305,51652.296600000016,58389.156525,57842.690800000004,52552.81179999999,50947.015875,51213.129625,56407.17709999999,1792.024,1760.355,1619.748,1930.638,2092.576,2021.928,1802.136,1755.579,1690.116,1839.451,1633.897,1761.327,2250.005,1848.152,2162.577,1819.111,2240.495,2091.438,2103.065,1999.905,2483.897,3083.931,2905.642,3119.292,3272.373,3131.077,3400.743,2552.592,1771.985,1835.016,1644.77,1778.515,1643.562,1865.155,1595.315,1451.403,1347.828,1583.919,1538.982,1335.705,1245.414,1220.131,1215.492,1339.756,1461.593,1538.605,1480.986,1422.821,1614.6958,1977.869,1975.8189,1430.4092,1499.2011,1452.7063,1434.13,1536.5215,1587.9055,1576.2228,1443.6553,1908.2076,2473.8944,2380.5276,2306.5567,1878.4516,1817.4524,1538.5687,1601.6689,1775.0371,2087.6405,2342.9075,2207.0622,2496.4524,2664.1962,2978.6851,2827.0481,2321.7443,2750.5881,2615.7826,1843.3646,1936.357,2153.665,2229.2928,2034.6552,2082.7785,2132.2951,2441.6148,2003.3473,1837.8535,1680.2534,1693.745,1798.7312,1770.8693,1748.9392,1806.6161,1733.024,2007.5011,2254.0156,2286.4607,1855.7258,1741.7204,1773.1479,1722.37,1821.4857,1700.933,1700.4963,1556.7993,1565.6343,1719.6706,2278.9898
160,Colombia,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",17480.30045,15925.051324999999,17355.950275,15560.263775000003,16673.8298,16681.9401,16199.026425000004,15425.901200000002,14288.657700000002,15125.469975,16303.865050000004,17930.408875,18008.44975,16669.260925,17915.8701,17226.040875,17755.756224999997,17704.4682,17736.72655,16888.601625000003,15929.991425,16336.365274999998,16602.433474999998,18756.409699999997,19431.830799999996,17697.246424999998,18681.789924999997,18601.322224999996,19437.439424999997,18578.5363,18432.755325,17531.176449999995,16026.156375,16700.096400000002,17322.860950000006,19618.235425,20525.621975000005,18672.254000000004,20270.148725000003,19998.882275000004,20476.511449999998,19314.273549999998,19100.490425000004,17993.304274999995,16928.318024999997,18088.591625,19054.36685,20592.0599,4010.411,3703.603,4313.454,3721.083,3737.776,3633.158,4225.062,4175.463,4277.977,4187.838,4306.876,4298.913,4040.611,4190.75,4430.788,4466.492,4314.39,4252.135,4519.17,4686.801,4138.354,3503.948,3357.072,3400.588,3035.733,3065.14,2725.159,3560.025,4560.593,4364.271,4696.014,4835.651,4776.406,4581.121,4702.973,4987.692,5085.949,4559.073,4961.553,5073.647,5424.552,5282.733,5476.325,5459.02,5157.445,5196.641,5059.539,5258.044,4759.9403,4013.6774,4605.7252,5028.2641,5168.8755,5087.5607,5335.2256,5313.6719,5059.2089,5252.3934,5294.3619,4751.2182,4058.0102,3757.16,4317.5602,4625.3486,4954.0303,5047.5268,5247.5236,5137.7868,4629.8128,4485.3883,4470.1436,3967.9788,4105.5883,3646.3288,3873.7273,3555.9577,3486.0331,3532.1839,4733.1679,4760.8471,4541.7346,4723.5819,4895.8339,4876.0441,4715.5938,4143.389,4963.5933,4900.4548,5267.9029,5223.7248,5462.9304,5480.535,5627.2169,5709.8348,5464.8432,4328.8531,4920.6695,4510.5018,5515.3418,5408.4832,5710.7904,5396.9451,5648.5093,5800.47,5606.959,5951.4217,5764.6278,5249.7979,5140.4864
161,Colombia,Net Electricity Production,Wind,2223.44258974359,2188.7747692307694,2802.4051282051278,2282.913230769231,2187.679769230769,1810.4531794871796,1743.7848205128203,1939.1464615384612,1988.0400512820506,2596.7738461538465,2829.0824102564106,2714.062820512821,2753.1427692307693,3058.6704871794873,2956.9998717948715,2920.755358974359,2822.2781794871794,2500.556051282051,2288.1098717948717,2100.0389487179486,2237.900846153846,3020.9505641025644,3107.177923076922,4059.390025641026,4042.494487179488,3392.076153846154,3453.9384615384615,3448.242871794872,2999.7933589743593,2906.062307692308,2411.864769230769,2296.3660256410253,2798.627897435898,3195.2724871794876,3487.969461538461,4348.434666666667,4223.564025000001,3706.8699,4281.88025,3998.3691999999996,3680.907575,3238.0993000000003,2576.3535749999996,2656.8135,3040.817625,3954.7406500000006,4387.437,4871.698074999998,5.648,5.415,6.189,6.694,6.211,8.085,8.713,5.438,4.5,3.704,3.711,5.174,5.562,4.848,6.381,6.174,6.296,7.014,7.075,5.856,3.889,3.605,4.217,6.58,4.899,5.978,5.579,4.103,4.032,5.915,7.022,5.683,3.333,1.444,1.075,1.559,5270.9672759999985,5652.824423999999,5941.615924,0.442,0.657,0.216,4257.862968,0.079,0.137,0.328,0.335,0.855,1.4998,2.3321,3.046,2.7123,2.8794,3.7201,5.6915,5.59,3.6692,1.8497,3.6409,5.6549,6.3637,6.693,6.3316,6.8334,6.1812,6.4304,6.3567,3.786,2.4165,2.2724,3.3739,4.587,0.5106,0.0,0.0,0.0,0.0,0.0,0.0055,1.9411,1.3946,1.3892,1.2717,3.2944,4.2902,5.5739,6.0992,6.2187,6.8587,5.892,6.0026,4.3533,3.7818,2.5904,3.1099,3.9222,4.0572,4.1428,5.3166,3.7743,3.4097,4.018,8.3834,8.7001,4.1774,4.8072,6.5485,12.2741,4.6928
162,Colombia,Total Exports,Electricity,35351.247627802695,31560.206650224212,32151.016896860987,28862.530058295968,30230.279869955153,32006.88013901345,34878.61492792793,34624.239990990995,31306.46437219731,30424.01626457399,31056.3290941704,35266.82680269058,36185.623533632286,31718.301327354264,32814.066919282515,29270.98935426009,30284.972968609865,31922.367171171176,35159.958045045045,34399.6654054054,31004.23278026906,30486.79512107623,30884.84169058296,33777.26124215247,34950.67192792793,33100.92553603604,32255.462671171168,29812.355702702702,31184.5709009009,31898.70954054054,35094.864081081076,34355.584855855865,31009.154585585584,30950.396855855855,31319.263797297303,34017.046783783786,35666.732409909906,31921.27644144144,33213.76802702703,30112.416225225224,30631.0878018018,31587.80857657657,34450.66291441441,33814.28474774774,31037.52251801802,31049.812306306307,31729.07382432432,34765.068040540544,146.888,81.619,69.174,43.774,21.886,22.132,23.181,16.482,84.675,64.034,138.414,136.741,84.394,54.484,127.891,46.71,27.299,12.399,22.856,38.855,32.86,1.699,3.933,6.62,11.043,18.981,0.161,1.206,0.91,0.383,0.186,3.303,5.728,2.081,0.864,0.153,0.017,0.057,0.029,0.118,0.055,0.013,0.045,0.007,0.005,0.04,0.147,8.673,0.0805,0.0424,0.0582,0.0412,0.0559,0.0814,0.124,0.1772,0.0085,8.894,6.4728,0.0278,0.0094,0.0006,0.0003,0.0018,0.0085,0.0017,0.0,0.0067,0.0,0.0115,0.0204,0.0332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2276,0.7476,0.1101,0.0426,1.1105,0.1494,3.7898,25.8924,180.6166,141.0196,9.9123,0.3815,11.8344,8.439,0.5332,3.6931,1.6746,0.937,5.8995,3.621,3.6328,7.9117,34383.51607974138,37963.63503376068,0.1358
163,Colombia,Total Imports,Electricity,35351.247627802695,31560.206650224212,32151.016896860987,28862.530058295968,30230.279869955153,32006.88013901345,34878.61492792793,34624.239990990995,31306.46437219731,30424.01626457399,31056.3290941704,35266.82680269058,36185.623533632286,31718.301327354264,32814.066919282515,29270.98935426009,30284.972968609865,31922.367171171176,35159.958045045045,34399.6654054054,31004.23278026906,30486.79512107623,30884.84169058296,33777.26124215247,34950.67192792793,33100.92553603604,32255.462671171168,29812.355702702702,31184.5709009009,31898.70954054054,35094.864081081076,34355.584855855865,31009.154585585584,30950.396855855855,31319.263797297303,34017.046783783786,35666.732409909906,31921.27644144144,33213.76802702703,30112.416225225224,30631.0878018018,31587.80857657657,34450.66291441441,33814.28474774774,31037.52251801802,31049.812306306307,31729.07382432432,34765.068040540544,0.021,0.029,0.12,0.187,0.052,8.175,13.911,20.77,0.053,3.642,0.001,0.039,0.087,0.032,0.021,0.038,8.956,6.461,13.377,4.949,3.547,2.625,0.838,4.069,0.072,13.429,142.212,66.492,63.687,40.357,15.983,23.645,6.3,2.555,2.337,0.931,0.254,0.525,33.172,21.026,4.469,0.169,0.032,0.187,0.244,1.141,10.262,6.681,85.7089,18.9073,0.8246,1.7604,3.3031,0.0017,0.0018,0.0029,0.0002,0.073,0.0385,11.3446,11.2152,43.4385,20.2024,12.9153,21.5837,12.1853,3.2896,14.8391,0.0,7.0836,3.413,161.7132,127.2124,108.1201,59.5484,201.8666,224.3074,222.2427,210.9127,135.8765,10.33,0.9941,0.1782,0.0,3.1607,7.873,174.0186,182.7189,16.3525,1.2289,0.8263,0.6373,0.1001,4.524,1.5422,86.0175,10.9645,1.1871,65.9716,32.8815,13.1649,1.4337,3.1351,12.0822,26.0638,0.3797,34383.51607974138,37963.63503376068,0.1161
164,Colombia,Used for pumped storage,Electricity,35351.247627802695,31560.206650224212,32151.016896860987,28862.530058295968,30230.279869955153,32006.88013901345,34878.61492792793,34624.239990990995,31306.46437219731,30424.01626457399,31056.3290941704,35266.82680269058,36185.623533632286,31718.301327354264,32814.066919282515,29270.98935426009,30284.972968609865,31922.367171171176,35159.958045045045,34399.6654054054,31004.23278026906,30486.79512107623,30884.84169058296,33777.26124215247,34950.67192792793,33100.92553603604,32255.462671171168,29812.355702702702,31184.5709009009,31898.70954054054,35094.864081081076,34355.584855855865,31009.154585585584,30950.396855855855,31319.263797297303,34017.046783783786,35666.732409909906,31921.27644144144,33213.76802702703,30112.416225225224,30631.0878018018,31587.80857657657,34450.66291441441,33814.28474774774,31037.52251801802,31049.812306306307,31729.07382432432,34765.068040540544,36277.70441409691,31781.492647577088,32731.83801321586,29302.95441409692,30164.906039647576,31238.25520704846,33621.65285462556,32963.72903964758,30593.56768722467,30355.613995594715,31111.637559471365,33861.22753744494,36928.25242521008,33168.60883277311,33760.65377310924,30628.45935168067,31500.4462105042,32963.16141596639,35952.71771680673,35186.53334579832,32547.609276890755,32085.723887394957,32019.86342647059,33983.734446218485,36630.98167848101,33052.69832489452,33492.06365400844,31015.276314767932,31486.047560337553,33546.42285400844,36337.23450970464,36424.97828305084,33136.60695805085,32291.531791101694,32660.05562881356,35906.8548970339,36928.07250381356,32100.38281561181,34485.30315654008,31008.50182857143,32365.469886075953,33577.59311054852,37027.518675,35975.622460593215,32971.896225106386,32835.456102118646,33501.007137711866,36889.93629661017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39854.48084765957,34476.78664788135,35755.03270847458,32691.99753220339,34417.78037489362,36052.283107659576,39399.982185957444,38716.747809361696,34536.767483404255,33019.9526470339,34383.51607974138,37963.63503376068,37632.46332340425
178,Croatia,Net Electricity Production,"Coal, Peat and Manufactured Gases",35747.047243243236,31617.534054054053,30641.10997297297,26477.536837837837,28396.58124324324,31215.034081081085,34265.82221621622,33667.134270270275,30344.206918918917,29247.016837837837,29670.4082972973,34870.22602702703,35507.04364864865,30205.852432432428,30549.1347027027,26283.686405405413,28208.026864864863,30574.312513513516,33891.10989189189,33240.822,29642.592756756756,28913.048135135126,28925.76891891892,30423.670648648647,30885.387675675676,29618.130729729724,27591.416405405405,24155.76016216216,26179.904945945946,28387.165216216214,33015.64367567568,32157.90848648648,28578.705216216214,28734.913027027025,29818.449351351355,31092.83108108108,32222.23445945946,29165.862864864863,30377.72002702703,26076.495243243244,26758.55156756757,28829.57502702703,32308.22772972973,31827.537432432426,29738.51848648649,28369.01451351352,28442.163297297295,31537.387621621627,33840.27456756757,30376.64878378378,30188.06794594595,25513.98764864865,26409.28735135135,28575.073675675678,31255.379162162157,30936.128108108107,28809.545675675676,27448.3214054054,28411.812135135136,29833.816972972978,196.517,185.532,196.517,192.855,131.825,40.89,169.054,153.186,151.965,216.657,238.628,215.437,199.223,202.445,205.667,180.966,97.195,164.319,177.744,177.207,189.021,264.736,234.665,258.292,193.604,196.718,180.374,170.408,131.907,30015.26997333333,34398.68980444444,33747.604960000004,31.89,72.166,143.182,145.471,141.8415,114.7063,118.6488,0.0,0.0,132.0293,145.7869,137.4137,138.2332,148.7898,123.3068,135.2623,147.3044,115.7293,141.7723,119.2714,126.9361,124.7733,142.7507,140.7245,109.7733,147.7052,111.2229,82.6344,56.5618,138.1751,45.6862,0.0,0.0,114.604,135.3369,142.744,113.3637,127.796,126.9266,123.6891,121.2315,119.7108,137.8831,8.0924,1.1147,138.2121,148.1816,143.573,130.2219,144.4082,140.4061,117.0582,135.8754,129.3593,95.3596,47.8094,148.2697,144.4001,138.938,146.5141,120.864,145.1362,95.7636,99.5137,122.2591
179,Croatia,Net Electricity Production,Combustible Renewables,1870.687974358974,1716.834487179487,1814.8085384615388,1694.7600769230771,1687.7043333333336,1668.9914358974358,1760.8289743589744,1753.3657692307693,1697.4118461538462,1738.1739743589744,1824.2671538461536,1915.421384615384,2013.0356923076924,1877.6378205128208,1983.420641025641,1738.6343846153845,1750.3932564102563,1724.0116153846152,1839.722846153846,1779.8273076923076,1767.5974102564103,1804.9964102564102,1901.1259999999997,2016.8778717948717,2168.116358974359,2129.5700256410255,2068.328794871795,1913.0731025641023,1889.2402820512823,1856.2873589743588,1969.5643076923084,1999.629230769231,1909.7516923076926,1954.521717948718,2011.8471794871798,2146.022384615385,2318.951974358974,2118.907384615384,2232.925564102564,1982.4324358974357,2004.3256153846155,1896.4413333333334,2073.8849999999998,2105.067564102564,2060.011,2144.653692307692,2194.445512820513,2307.7358461538465,2293.7626250000003,2002.3797250000002,2239.3082749999994,2051.3458250000003,2114.8405250000005,2075.5083000000004,2160.301125,2167.98555,2177.3709,2309.16635,2342.2934750000004,2486.6147,22.629,21.364,22.629,22.208,15.18,4.709,19.467,17.64,17.499,24.948,27.478,24.808,33.076,33.611,34.146,30.045,16.137,27.281,29.51,29.421,31.382,43.953,38.96,42.883,40.169,36.547,41.639,37.524,37.841,37.797,35.134,41.108,42.612,45.689,43.997,46.566,46.7131,42.9727,54.5227,47.3412,47.3331,47.1244,46.8964,49.2786,54.5675,59.0806,54.8831,63.7668,62.8701,58.5563,67.4084,60.857,70.4728,69.3702,66.0446,68.7638,67.122,69.4248,72.2101,76.2868,74.5212,69.1157,75.0582,73.4029,80.1371,70.9147,72.2814,69.511,75.5159,79.7915,79.4522,85.7393,83.9874,74.8048,81.5517,80.6858,80.2811,79.7774,85.5359,85.5359,90.1485,90.1485,92.6811,94.0348,94.1956,83.6498,93.9645,85.5657,83.489,80.902,79.0148,83.818,88.305,88.502,97.052,96.4907,93.4511
180,Croatia,Net Electricity Production,Electricity,35351.247627802695,31560.206650224212,32151.016896860987,28862.530058295968,30230.279869955153,32006.88013901345,34878.61492792793,34624.239990990995,31306.46437219731,30424.01626457399,31056.3290941704,35266.82680269058,36185.623533632286,31718.301327354264,32814.066919282515,29270.98935426009,30284.972968609865,31922.367171171176,35159.958045045045,34399.6654054054,31004.23278026906,30486.79512107623,30884.84169058296,33777.26124215247,34950.67192792793,33100.92553603604,32255.462671171168,29812.355702702702,31184.5709009009,31898.70954054054,35094.864081081076,34355.584855855865,31009.154585585584,30950.396855855855,31319.263797297303,34017.046783783786,35666.732409909906,31921.27644144144,33213.76802702703,30112.416225225224,30631.0878018018,31587.80857657657,34450.66291441441,33814.28474774774,31037.52251801802,31049.812306306307,31729.07382432432,34765.068040540544,36277.70441409691,31781.492647577088,32731.83801321586,29302.95441409692,30164.906039647576,31238.25520704846,33621.65285462556,32963.72903964758,30593.56768722467,30355.613995594715,31111.637559471365,33861.22753744494,1177.829,1197.216,1250.417,1073.66,902.063,509.627,762.278,672.187,661.049,1011.106,910.086,855.482,1071.577,1222.521,1317.298,941.786,896.644,925.106,834.851,870.107,764.782,1046.985,1273.507,1118.837,1212.558,1130.289,1072.824,834.759,730.002,555.472,789.634,894.392,903.294,862.966,1103.214,1433.495,1425.9781,1347.4961,1554.497,1181.1598,918.6376,918.4193,928.6269,993.0682,776.8075,868.5896,1079.4153,1188.9046,1198.6085,1090.9673,851.1095,842.6519,1066.9515,908.8288,825.5282,853.4322,738.2951,922.3541,1464.211,1487.1619,1159.5063,1046.8653,1093.6093,665.8668,851.7553,917.8121,958.3057,931.5083,972.1273,1348.0775,1214.7911,1714.8751,1771.1744,1538.3115,1411.4152,1095.8037,1050.7151,898.0938,987.4881,1012.4866,855.3996,1118.4553,1339.1473,1649.7093,1524.0145,1185.7182,1192.4371,1032.2715,934.8551,1033.7763,1141.7847,1073.7192,1004.1959,1079.1966,1260.6675,1519.7458,1628.0218
181,Croatia,Net Electricity Production,Geothermal,621.2612857142858,552.0608095238094,627.8123333333333,605.8864761904762,630.6185238095238,594.0435238095239,615.9265238095238,615.3956666666667,591.7345714285714,606.6780476190476,612.0737142857142,657.8060476190475,618.9404090909092,559.9760454545454,639.9635238095238,604.4151428571429,608.8797272727275,581.7280000000001,601.9175909090909,599.0494090909091,572.3821363636363,598.5867727272728,580.5090454545455,619.8527272727272,618.7683181818181,583.4951818181818,621.1131363636364,583.2956363636363,594.1,579.2781818181818,603.1834545454545,589.6791818181817,576.9112727272727,599.5648181818183,595.0032272727273,611.857590909091,624.4486363636364,566.2964999999999,621.7385454545455,592.6729090909092,622.1444545454546,603.6595,623.2244545454545,629.4822272727273,614.3027727272728,633.7482272727274,610.6375454545455,652.5175,661.7205909090909,594.3351818181817,653.8082272727274,642.8861363636364,664.7911363636364,632.1296363636365,662.935909090909,655.3045909090908,624.2466818181819,630.8491363636363,638.1553181818182,694.2596818181818,566.8466666666667,512.4514074074074,567.405925925926,541.544074074074,563.418,530.7425185185185,549.4794814814815,552.536,521.018962962963,560.754962962963,553.8793703703703,585.7700370370371,688.7705217391305,640.1887826086956,674.3419999999999,641.0362608695651,673.0895217391304,629.9291304347826,650.4364782608696,654.1073913043477,647.5513913043478,658.8220434782609,656.2337826086957,714.2190434782609,703.163304347826,629.6245217391304,667.613375,645.8228333333334,643.2114166666667,619.5360000000001,646.55175,649.1207499999999,632.8922083333333,645.5587916666667,621.30752,653.1648399999999,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.0,0.0,16.7129,6.5611,6.7321,5.8465,5.8465,6.9631,6.9199,6.8589,5.356,6.0028,7.3446,6.611,7.0994,6.623,7.1445,6.7771,6.2236,4.8384,6.5169,7.1425,7.0183,2.9607,6.3266,5.8519,5.77,6.5265,6.2007,4.0682,6.1617,6.3596,6.2976,6.9172,6.8772,7.243,6.9402,3.2108,5.4822,6.6034,5.8929,5.0355,4.9396,4.5828,4.8496,4.302,4.0602,4.318,4.2241
182,Croatia,Net Electricity Production,Hydro,13045.318725000001,11678.985300000002,12278.040725,11061.955,12259.094125000001,12622.198199999999,12091.986499999999,11165.1443,10079.579899999997,10323.754125000001,11270.9781,12873.901875,12811.573249999998,11245.715400000001,12212.84605,11786.156625,12321.150125,12630.724874999996,12668.956725,12042.179399999999,11038.537749999998,10734.39865,11046.460275000001,12193.99365,12671.861475000002,11502.603875,12141.8642,12256.073374999998,13227.377524999998,12554.850375,12711.632325,11891.211749999999,10225.194975,10637.44245,11209.889874999999,12598.295049999999,13316.016200000002,12072.48475,12625.298249999998,12574.025125000004,13205.974825000001,12460.420650000002,12574.98695,11476.3706,10423.60285,10789.548824999998,11573.73885,12535.757475000002,13081.268902439026,11977.522,13122.760097560975,12449.193731707315,12515.103902439023,12100.74507317073,12263.013756097562,11803.357926829269,10175.771853658536,10189.381219512192,11269.485999999999,12509.79504878049,773.729,802.831,830.93,641.261,598.109,368.299,416.469,354.249,308.086,540.908,445.571,441.557,609.312,739.592,838.806,523.126,631.359,569.226,451.973,456.984,352.759,472.016,743.601,578.245,522.612,492.125,564.137,369.4,324.651,280.26,363.152,432.647,497.308,321.012,442.573,827.923,844.8101,772.4509,1100.2853,948.3191,658.8553,500.1823,498.5149,487.6978,352.9037,358.1294,564.0451,610.9061,468.6512,547.8385,323.58,417.1907,653.1728,543.8561,360.6888,316.6321,233.1793,246.2608,824.8911,918.1587,570.9021,395.4274,514.9923,334.2576,336.9903,386.951,327.7128,309.6931,356.4796,711.5328,530.686,971.9749,1016.4763,931.3847,720.6157,602.2752,682.0889,433.0348,358.5247,371.3433,249.0039,307.5864,554.9108,957.7551,758.8082,465.6536,450.5432,439.3814,348.7999,379.6564,341.3136,255.1711,256.6373,338.2257,531.338,902.3578,837.9033
